   Step          Temp          Press          Volume         PotEng         KinEng         TotEng        Enthalpy   
   2872000   3072.9596     -1624.9662      12419.207     -2889.3979      342.79327     -2546.6046     -2559.2005    
   2873000   2906.9746     -76.635196      12419.207     -2885.5053      324.27739     -2561.228      -2561.822     
   2874000   2929.9534     -2217.0147      12419.207     -2889.2962      326.84071     -2562.4555     -2579.6406    
   2875000   3026.0695     -2785.9982      12419.207     -2890.5235      337.56261     -2552.9608     -2574.5564    
   2876000   3102.6614     -727.76829      12419.207     -2886.0028      346.10655     -2539.8963     -2545.5375    
   2877000   3055.694      -3797.581       12419.207     -2888.5351      340.86726     -2547.6679     -2577.1047    
   2878000   3026.2089      1185.9547      12419.207     -2879.6964      337.57816     -2542.1183     -2532.9254    
   2879000   2918.2938     -7169.2298      12419.207     -2899.2591      325.54007     -2573.719      -2629.291     
   2880000   2972.2663      3316.7663      12419.207     -2872.3855      331.56078     -2540.8247     -2515.115     
   2881000   3083.8074      2085.3665      12419.207     -2883.06        344.00335     -2539.0567     -2522.892     
   2882000   2951.2783      4273.4984      12419.207     -2869.173       329.21954     -2539.9534     -2506.8276    
   2883000   3153.4564     -1596.6215      12419.207     -2891.7131      351.77281     -2539.9403     -2552.3164    
   2884000   3100.7256      1615.7438      12419.207     -2881.9596      345.89061     -2536.069      -2523.5446    
   2885000   3079.3537      1650.9113      12419.207     -2881.2912      343.50654     -2537.7847     -2524.9877    
   2886000   3054.5549     -3695.831       12419.207     -2892.1054      340.7402      -2551.3652     -2580.0133    
   2887000   2953.9246      1484.6766      12419.207     -2875.8734      329.51474     -2546.3586     -2534.8502    
   2888000   3053.2704      2074.9088      12419.207     -2885.7011      340.5969      -2545.1042     -2529.0206    
   2889000   2952.7235     -3017.3282      12419.207     -2884.4529      329.38075     -2555.0721     -2578.4608    
   2890000   2966.7277      4034.247       12419.207     -2876.7469      330.94294     -2545.8039     -2514.5326    
   2891000   3001.6099     -40.308459      12419.207     -2886.1268      334.83411     -2551.2926     -2551.6051    
   2892000   3049.7118      4699.5584      12419.207     -2873.6445      340.19994     -2533.4445     -2497.0161    
   2893000   3143.919      -3408.3392      12419.207     -2892.2774      350.7089      -2541.5685     -2567.9881    
   2894000   3057.4129     -985.1933       12419.207     -2881.1845      341.05901     -2540.1255     -2547.7622    
   2895000   2903.7173     -8189.1406      12419.207     -2898.0637      323.91403     -2574.1497     -2637.6275    
   2896000   2982.8112      3951.5526      12419.207     -2877.4925      332.73708     -2544.7554     -2514.1251    
   2897000   2939.0679     -1251.3938      12419.207     -2888.5069      327.85745     -2560.6494     -2570.3495    
   2898000   2892.5142      2588.716       12419.207     -2876.5212      322.66431     -2553.8569     -2533.7906    
   2899000   2976.5193     -1371.7915      12419.207     -2883.0394      332.03521     -2551.0041     -2561.6375    
   2900000   2961.7042     -5478.5666      12419.207     -2896.4665      330.38257     -2566.0839     -2608.5508    
   2901000   3088.7964     -1380.9288      12419.207     -2891.9019      344.55989     -2547.342      -2558.0463    
   2902000   3056.0658     -4750.2319      12419.207     -2895.0551      340.90874     -2554.1463     -2590.9676    
   2903000   2894.0583      4542.3182      12419.207     -2873.609       322.83656     -2550.7724     -2515.5628    
   2904000   3126.5179      321.79935      12419.207     -2883.0125      348.76777     -2534.2447     -2531.7503    
   2905000   3084.0224      1105.2883      12419.207     -2884.6101      344.02734     -2540.5828     -2532.0152    
   2906000   3065.3565      3577.7354      12419.207     -2876.0316      341.94514     -2534.0865     -2506.3538    
   2907000   3100.3597      469.89678      12419.207     -2886.6908      345.84979     -2540.841      -2537.1986    
   2908000   2921.9204      5677.3427      12419.207     -2872.9364      325.94462     -2546.9918     -2502.9841    
   2909000   2943.5472     -3468.4877      12419.207     -2895.7839      328.35712     -2567.4268     -2594.3126    
   2910000   3194.8838      2591.5261      12419.207     -2883.8614      356.39409     -2527.4673     -2507.3792    
   2911000   3022.7343     -5131.7875      12419.207     -2895.6803      337.19056     -2558.4898     -2598.2686    
   2912000   2996.629      -2714.5603      12419.207     -2893.5174      334.27847     -2559.2389     -2580.2807    
   2913000   3039.5505     -1147.7835      12419.207     -2891.4883      339.06644     -2552.4219     -2561.3189    
   2914000   2871.4964     -3970.4883      12419.207     -2888.0012      320.31975     -2567.6815     -2598.4585    
   2915000   3174.4145     -1164.0358      12419.207     -2890.6192      354.11072     -2536.5085     -2545.5315    
   2916000   3141.6807      2341.2613      12419.207     -2883.4072      350.45921     -2532.948      -2514.7998    
   2917000   3068.8889      3075.7213      12419.207     -2877.1155      342.33917     -2534.7763     -2510.935     
   2918000   3092.0371      4510.3583      12419.207     -2879.3976      344.92139     -2534.4762     -2499.5143    
   2919000   2985.8333     -3579.6567      12419.207     -2894.2211      333.0742      -2561.1469     -2588.8945    
   2920000   2887.3744     -2037.8608      12419.207     -2886.1836      322.09096     -2564.0926     -2579.889     
   2921000   3154.5182     -1069.5851      12419.207     -2888.2221      351.89126     -2536.3309     -2544.6217    
   2922000   3083.0458     -3965.8939      12419.207     -2891.0967      343.9184      -2547.1783     -2577.9198    
   2923000   3057.6257      2791.2533      12419.207     -2877.9419      341.08275     -2536.8591     -2515.2228    
   2924000   2952.2119     -4057.3297      12419.207     -2890.123       329.32368     -2560.7993     -2592.2495    
   2925000   2901.9319     -4950.4737      12419.207     -2893.6977      323.71487     -2569.9829     -2608.3563    
   2926000   3088.7036      4752.3278      12419.207     -2875.8072      344.54954     -2531.2576     -2494.4201    
   2927000   3075.5135     -6272.3568      12419.207     -2900.189       343.07816     -2557.1109     -2605.7308    
   2928000   2846.3608     -908.75148      12419.207     -2882.3133      317.51584     -2564.7974     -2571.8416    
   2929000   2873.6143     -3556.6425      12419.207     -2887.6748      320.556       -2567.1188     -2594.688     
   2930000   2978.5102     -2333.3845      12419.207     -2885.7038      332.2573      -2553.4465     -2571.5336    
   2931000   2975.1615     -1416.51        12419.207     -2889.0277      331.88374     -2557.1439     -2568.1239    
   2932000   3036.3255     -8789.6979      12419.207     -2903.0953      338.70668     -2564.3886     -2632.5216    
   2933000   3043.4037      1030.741       12419.207     -2883.987       339.49626     -2544.4908     -2536.501     
   2934000   3076.6901     -1284.8714      12419.207     -2888.4495      343.20941     -2545.24       -2555.1997    
   2935000   3077.8585     -1273.9788      12419.207     -2888.0705      343.33975     -2544.7308     -2554.606     
   2936000   3035.944      -1453.1169      12419.207     -2892.9297      338.66413     -2554.2656     -2565.5294    
   2937000   2896.8878      4175.2741      12419.207     -2875.087       323.15219     -2551.9348     -2519.5703    
   2938000   3001.7813      623.70566      12419.207     -2880.112       334.85322     -2545.2588     -2540.4242    
   2939000   3043.4525     -923.34692      12419.207     -2883.9972      339.50171     -2544.4955     -2551.6527    
   2940000   3047.629       5366.2372      12419.207     -2872.1431      339.9676      -2532.1755     -2490.5794    
   2941000   2886.2383     -5556.8846      12419.207     -2894.0065      321.96423     -2572.0423     -2615.1163    
   2942000   2892.5819     -3269.9047      12419.207     -2888.4144      322.67186     -2565.7425     -2591.089     
   2943000   2990.455       1205.4786      12419.207     -2881.0873      333.58975     -2547.4975     -2538.1533    
   2944000   3118.7946     -3292.4567      12419.207     -2892.4035      347.90623     -2544.4973     -2570.0186    
   2945000   3061.3408      1718.5593      12419.207     -2882.6731      341.49717     -2541.176      -2527.8546    
   2946000   3143.0035      2166.6871      12419.207     -2878.1237      350.60677     -2527.5169     -2510.7219    
   2947000   3092.3132     -2618.4227      12419.207     -2892.9551      344.95219     -2548.0029     -2568.2995    
   2948000   2952.521      -779.84275      12419.207     -2886.7336      329.35816     -2557.3755     -2563.4204    
   2949000   2945.8212     -6914.2561      12419.207     -2892.6564      328.61079     -2564.0456     -2617.6412    
   2950000   2990.3281     -3529.6998      12419.207     -2890.7917      333.5756      -2557.2161     -2584.5764    
   2951000   3000.1953      3759.4134      12419.207     -2874.994       334.6763      -2540.3177     -2511.1768    
   2952000   2844.4166     -3405.1088      12419.207     -2888.5823      317.29896     -2571.2833     -2597.6779    
   2953000   3045.3147      359.73803      12419.207     -2886.9317      339.70943     -2547.2222     -2544.4338    
   2954000   3132.4356     -1814.709       12419.207     -2891.1531      349.4279      -2541.7252     -2555.7918    
   2955000   2944.1772      294.86991      12419.207     -2881.7772      328.42739     -2553.3498     -2551.0641    
   2956000   2934.1929     -5178.6558      12419.207     -2892.9655      327.31364     -2565.6519     -2605.794     
   2957000   3067.4842     -5680.9562      12419.207     -2898.6894      342.18248     -2556.5069     -2600.5426    
   2958000   2823.7954      4453.0683      12419.207     -2870.6382      314.99863     -2555.6395     -2521.1218    
   2959000   2901.5421      642.34512      12419.207     -2884.2991      323.67139     -2560.6277     -2555.6486    
   2960000   2782.3768     -2580.348       12419.207     -2882.6127      310.37832     -2572.2344     -2592.2358    
   2961000   3004.3209     -2127.6427      12419.207     -2891.119       335.13651     -2555.9825     -2572.4748    
   2962000   3035.49       -3083.3618      12419.207     -2893.082       338.61348     -2554.4686     -2578.3691    
   2963000   3039.5126     -4939.0264      12419.207     -2898.0522      339.06221     -2558.99       -2597.2747    
   2964000   3021.5613      3228.1536      12419.207     -2874.9029      337.05971     -2537.8432     -2512.8203    
   2965000   2943.2202      1535.5298      12419.207     -2879.7094      328.32064     -2551.3888     -2539.4862    
   2966000   2938.8854     -3851.5947      12419.207     -2888.139       327.83709     -2560.3019     -2590.1574    
   2967000   2994.5593      4127.7513      12419.207     -2877.9406      334.0476      -2543.893      -2511.8969    
   2968000   2911.6633     -5120.7937      12419.207     -2888.2801      324.80042     -2563.4797     -2603.1733    
   2969000   2981.4513      392.43157      12419.207     -2877.9126      332.58537     -2545.3272     -2542.2853    
   2970000   3020.6491     -140.68977      12419.207     -2889.8881      336.95796     -2552.9302     -2554.0207    
   2971000   2983.6631     -6292.1306      12419.207     -2897.521       332.83211     -2564.6889     -2613.4621    
   2972000   3032.1201      8984.8272      12419.207     -2871.0332      338.23756     -2532.7956     -2463.1501    
   2973000   3093.9073     -6407.934       12419.207     -2895.4442      345.13001     -2550.3142     -2599.985     
   2974000   3055.5364      2545.3257      12419.207     -2881.2005      340.84968     -2540.3508     -2520.6208    
   2975000   2984.2309      6206.3552      12419.207     -2869.5926      332.89544     -2536.6972     -2488.5889    
   2976000   3006.5522      6047.4799      12419.207     -2870.7678      335.38542     -2535.3824     -2488.5056    
   2977000   3108.705       1063.0017      12419.207     -2887.3996      346.78073     -2540.6189     -2532.3791    
   2978000   2869.64       -2681.0574      12419.207     -2885.2972      320.11266     -2565.1846     -2585.9667    
   2979000   2958.9342     -4529.7581      12419.207     -2894.9945      330.07356     -2564.9209     -2600.0332    
   2980000   3027.2689      3423.2559      12419.207     -2880.4736      337.6964      -2542.7772     -2516.242     
   2981000   3030.5259     -332.37868      12419.207     -2884.6919      338.05973     -2546.6322     -2549.2086    
   2982000   3172.2371     -4261.6967      12419.207     -2897.1956      353.86782     -2543.3278     -2576.3622    
   2983000   2905.0377     -1570.6764      12419.207     -2886.0985      324.06133     -2562.0372     -2574.2122    
   2984000   3011.1554      1699.6149      12419.207     -2880.2051      335.89891     -2544.3062     -2531.1317    
   2985000   3021.9056      811.51885      12419.207     -2881.986       337.09812     -2544.8878     -2538.5974    
   2986000   2989.5003     -4606.4834      12419.207     -2890.2909      333.48326     -2556.8076     -2592.5146    
   2987000   3093.407       3355.1451      12419.207     -2886.1617      345.0742      -2541.0875     -2515.0802    
   2988000   2937.6106     -6436.615       12419.207     -2891.7809      327.69489     -2564.086      -2613.9792    
   2989000   3020.102       2114.2857      12419.207     -2883.926       336.89692     -2547.0291     -2530.6403    
   2990000   3100.736       870.95509      12419.207     -2882.3587      345.89176     -2536.4669     -2529.7157    
   2991000   3038.2791      1459.4573      12419.207     -2884.5022      338.9246      -2545.5776     -2534.2647    
   2992000   2989.9597     -6512.2092      12419.207     -2898.8003      333.53451     -2565.2658     -2615.745     
   2993000   2938.9959     -1105.9382      12419.207     -2882.4347      327.84942     -2554.5853     -2563.158     
   2994000   3050.2425     -108.33809      12419.207     -2883.1942      340.25915     -2542.9351     -2543.7748    
   2995000   3106.467      -2440.8128      12419.207     -2888.3384      346.53107     -2541.8073     -2560.7272    
   2996000   3118.5475     -552.57019      12419.207     -2883.1684      347.87867     -2535.2898     -2539.573     
   2997000   3064.3219     -1501.5857      12419.207     -2887.1751      341.82972     -2545.3454     -2556.9849    
   2998000   3072.2122      1977.5238      12419.207     -2883.1753      342.70989     -2540.4654     -2525.1367    
   2999000   2898.1745     -7429.6293      12419.207     -2894.3694      323.29572     -2571.0737     -2628.6642    
   3000000   2941.4294     -4658.3878      12419.207     -2893.7089      328.12088     -2565.588      -2601.6973    
   3001000   3037.6717     -3033.1028      12419.207     -2892.8085      338.85686     -2553.9517     -2577.4626    
   3002000   3030.0856      8857.9372      12419.207     -2871.6208      338.01061     -2533.6102     -2464.9482    
   3003000   2927.2567      1094.9155      12419.207     -2884.5413      326.53989     -2558.0014     -2549.5142    
   3004000   3016.324      -1956.3309      12419.207     -2885.2425      336.47549     -2548.767      -2563.9314    
   3005000   2933.4455     -7519.914       12419.207     -2899.0721      327.23026     -2571.8419     -2630.1322    
   3006000   2991.5055     -6942.1648      12419.207     -2897.5543      333.70694     -2563.8473     -2617.6592    
   3007000   3051.7534     -1506.9493      12419.207     -2889.7738      340.42769     -2549.3461     -2561.0271    
   3008000   3039.5875      5780.3507      12419.207     -2871.2091      339.07056     -2532.1385     -2487.3323    
   3009000   2943.9659      3185.9698      12419.207     -2880.0798      328.40383     -2551.676      -2526.9801    
   3010000   3029.975       3584.1143      12419.207     -2879.0652      337.99827     -2541.067      -2513.2848    
   3011000   2964.2651      4603.9983      12419.207     -2874.2747      330.66823     -2543.6065     -2507.9188    
   3012000   2956.5301     -5848.374       12419.207     -2895.0101      329.80539     -2565.2047     -2610.5382    
   3013000   2859.5025     -3856.7323      12419.207     -2888.5836      318.98181     -2569.6018     -2599.4971    
   3014000   3060.0897      1211.4893      12419.207     -2881.1983      341.35762     -2539.8407     -2530.4499    
   3015000   3037.6939      5120.8423      12419.207     -2876.6067      338.85933     -2537.7474     -2498.0534    
   3016000   3145.5881      5467.6998      12419.207     -2880.5057      350.89509     -2529.6106     -2487.228     
   3017000   2974.362      -3684.3758      12419.207     -2893.2353      331.79456     -2561.4407     -2590         
   3018000   3083.1823     -2122.2179      12419.207     -2890.2948      343.93363     -2546.3612     -2562.8115    
   3019000   2994.1238      4595.1306      12419.207     -2876.3252      333.99901     -2542.3262     -2506.7072    
   3020000   2947.3866     -1620.321       12419.207     -2886.6485      328.78541     -2557.8631     -2570.423     
   3021000   3050.5675     -391.71689      12419.207     -2888.7632      340.29539     -2548.4678     -2551.5042    
   3022000   3017.1382     -1215.5373      12419.207     -2883.1943      336.5663      -2546.628      -2556.0502    
   3023000   2913.9761     -5089.1405      12419.207     -2895.159       325.05842     -2570.1006     -2609.5488    
   3024000   3106.1117      1458.7294      12419.207     -2889.162       346.49143     -2542.6706     -2531.3633    
   3025000   3017.2153      5185.7658      12419.207     -2877.7543      336.57491     -2541.1794     -2500.9821    
   3026000   2964.8341     -1599.3827      12419.207     -2885.3388      330.7317      -2554.6071     -2567.0046    
   3027000   3150.2483      9300.859       12419.207     -2869.1778      351.41494     -2517.7629     -2445.6677    
   3028000   2941.1564      1121.6985      12419.207     -2881.3356      328.09042     -2553.2451     -2544.5503    
   3029000   3141.6295      34.3046        12419.207     -2885.0504      350.4535      -2534.5969     -2534.331     
   3030000   3125.6094      5176.0784      12419.207     -2874.1434      348.66643     -2525.477      -2485.3548    
   3031000   3067.323      -2232.3965      12419.207     -2890.5256      342.16449     -2548.3611     -2565.6654    
   3032000   2972.6079     -1223.4761      12419.207     -2883.4772      331.59889     -2551.8783     -2561.3621    
   3033000   3068.5625     -1253.0254      12419.207     -2892.1811      342.30276     -2549.8784     -2559.5911    
   3034000   2899.9317     -4203.3212      12419.207     -2893.3028      323.49175     -2569.8111     -2602.3929    
   3035000   3053.7643     -3086.2044      12419.207     -2889.7071      340.652       -2549.0551     -2572.9777    
   3036000   2860.9786     -4798.0922      12419.207     -2895.0275      319.14647     -2575.8811     -2613.0733    
   3037000   3131.269      -1584.4726      12419.207     -2889.0152      349.29777     -2539.7174     -2551.9994    
   3038000   3142.1225      8030.5595      12419.207     -2867.8329      350.5085      -2517.3244     -2455.0758    
   3039000   3012.9797     -3767.6955      12419.207     -2895.8502      336.10242     -2559.7478     -2588.953     
   3040000   3000.9107      5605.0211      12419.207     -2874.2815      334.7561      -2539.5254     -2496.0783    
   3041000   3112.3913      1099.7243      12419.207     -2881.0469      347.19194     -2533.855      -2525.3305    
   3042000   3032.2749     -4479.4833      12419.207     -2895.8321      338.25483     -2557.5772     -2592.2998    
   3043000   2979.1344     -1739.7404      12419.207     -2888.0528      332.32693     -2555.7259     -2569.2114    
   3044000   2821.2517      1959.7504      12419.207     -2875.6407      314.71488     -2560.9258     -2545.7349    
   3045000   3086.3577      3916.1946      12419.207     -2883.4502      344.28784     -2539.1623     -2508.8061    
   3046000   2963.5314     -5721.7795      12419.207     -2895.2682      330.58639     -2564.6818     -2609.0339    
   3047000   3032.9553     -5306.6084      12419.207     -2895.5951      338.33073     -2557.2644     -2598.3983    
   3048000   2993.9378     -7418.7326      12419.207     -2904.5757      333.97827     -2570.5974     -2628.1034    
   3049000   3011.5969     -553.04776      12419.207     -2886.0095      335.94817     -2550.0613     -2554.3482    
   3050000   2962.4591      2836.4052      12419.207     -2876.2336      330.46678     -2545.7668     -2523.7806    
   3051000   3089.1427     -387.18031      12419.207     -2888.7595      344.59852     -2544.1609     -2547.1621    
   3052000   2905.6989     -3835.7343      12419.207     -2887.9564      324.13508     -2563.8214     -2593.5539    
   3053000   2976.0645     -1107.6637      12419.207     -2888.5865      331.98447     -2556.6021     -2565.1881    
   3054000   2894.1989     -5284.6649      12419.207     -2888.2379      322.85224     -2565.3857     -2606.3496    
   3055000   3066.949       1819.2422      12419.207     -2877.2307      342.12278     -2535.1079     -2521.0061    
   3056000   3059.0693     -792.06762      12419.207     -2889.6312      341.24378     -2548.3875     -2554.5271    
   3057000   3001.5586     -367.71353      12419.207     -2888.0032      334.82837     -2553.1749     -2556.0252    
   3058000   3154.8485      4718.6633      12419.207     -2876.5546      351.9281      -2524.6265     -2488.05      
   3059000   2908.7702     -915.23766      12419.207     -2882.7696      324.47769     -2558.2919     -2565.3863    
   3060000   2908.618       1676.982       12419.207     -2880.0463      324.46072     -2555.5856     -2542.5865    
   3061000   2872.5172     -8094.2238      12419.207     -2899.9593      320.43362     -2579.5257     -2642.2678    
   3062000   3101.5345      1121.4485      12419.207     -2885.6589      345.98084     -2539.6781     -2530.9852    
   3063000   2956.9882      4100.5317      12419.207     -2872.7511      329.85649     -2542.8947     -2511.1095    
   3064000   2896.273      -284.44338      12419.207     -2882.2641      323.08361     -2559.1805     -2561.3854    
   3065000   3026.5555     -2010.6611      12419.207     -2887.8853      337.61682     -2550.2684     -2565.854     
   3066000   3121.6442      3360.1918      12419.207     -2879.2768      348.22411     -2531.0527     -2505.0063    
   3067000   2936.2118     -188.35866      12419.207     -2886.5715      327.53884     -2559.0327     -2560.4927    
   3068000   3047.0557     -6080.0132      12419.207     -2897.376       339.90365     -2557.4723     -2604.6013    
   3069000   2901.0846     -2931.6608      12419.207     -2885.9634      323.62035     -2562.343      -2585.0677    
   3070000   2893.4856     -774.47996      12419.207     -2885.6776      322.77268     -2562.9049     -2568.9083    
   3071000   3058.5239     -5776.8337      12419.207     -2900.4208      341.18295     -2559.2378     -2604.0167    
   3072000   2965.6372     -3939.3956      12419.207     -2889.9625      330.8213      -2559.1412     -2589.6772    
   3073000   3023.3345     -2404.9206      12419.207     -2889.8556      337.25751     -2552.5981     -2571.2397    
   3074000   3032.3015      2053.5991      12419.207     -2879.9421      338.2578      -2541.6843     -2525.7659    
   3075000   3213.1914      3796.7918      12419.207     -2879.2336      358.43634     -2520.7972     -2491.3666    
   3076000   2929.769      -1302.6302      12419.207     -2882.2736      326.82014     -2555.4535     -2565.5508    
   3077000   2975.0022      1716.9839      12419.207     -2884.8674      331.86598     -2553.0014     -2539.6923    
   3078000   2918.3841     -6480.1669      12419.207     -2893.6671      325.55014     -2568.117      -2618.3477    
   3079000   2873.9808      5328.8276      12419.207     -2869.5423      320.59688     -2548.9454     -2507.6392    
   3080000   3018.4828      3719.0854      12419.207     -2876.9532      336.7163      -2540.2369     -2511.4086    
   3081000   3061.0601      3771.0576      12419.207     -2874.5831      341.46586     -2533.1172     -2503.886     
   3082000   3031.068       5527.5385      12419.207     -2881.2637      338.12019     -2543.1435     -2500.2971    
   3083000   3003.2075     -4028.112       12419.207     -2890.0095      335.01232     -2554.9972     -2586.221     
   3084000   2999.6449     -1240.5813      12419.207     -2887.0064      334.6149      -2552.3915     -2562.0078    
   3085000   2979.3583      4403.9007      12419.207     -2873.9061      332.3519      -2541.5542     -2507.4175    
   3086000   2872.3306     -1563.7219      12419.207     -2884.2743      320.4128      -2563.8615     -2575.9826    
   3087000   3032.8543     -4525.7497      12419.207     -2892.9633      338.31946     -2554.6439     -2589.725     
   3088000   2881.919      -6007.9577      12419.207     -2892.8777      321.4824      -2571.3953     -2617.9657    
   3089000   2880.1576     -1382.7403      12419.207     -2882.8273      321.28591     -2561.5414     -2572.2597    
   3090000   3027.7463     -67.371342      12419.207     -2879.3334      337.74966     -2541.5837     -2542.1059    
   3091000   2971.2439     -5841.6127      12419.207     -2898.8067      331.44672     -2567.36       -2612.641     
   3092000   3085.743      -1830.2228      12419.207     -2889.0282      344.21928     -2544.8089     -2558.9958    
   3093000   3001.1292     -3474.0028      12419.207     -2896.0425      334.78048     -2561.262      -2588.1906    
   3094000   3110.9024      2216.7511      12419.207     -2881.4843      347.02584     -2534.4585     -2517.2754    
   3095000   3071.3168      7609.1497      12419.207     -2869.9382      342.61001     -2527.3282     -2468.3462    
   3096000   3043.0651     -1778.9172      12419.207     -2888.9557      339.45849     -2549.4972     -2563.2864    
   3097000   2910.0388     -1743.2859      12419.207     -2884.1243      324.6192      -2559.5051     -2573.0181    
   3098000   2949.8464      1378.4117      12419.207     -2877.3857      329.05981     -2548.3258     -2537.6411    
   3099000   3007.2778     -815.15622      12419.207     -2882.9454      335.46637     -2547.479      -2553.7977    
   3100000   3049.1006     -2469.3348      12419.207     -2889.7344      340.13176     -2549.6027     -2568.7436    
   3101000   2979.8168      3477.8485      12419.207     -2879.4302      332.40305     -2547.0271     -2520.0687    
   3102000   3070.4125      112.29649      12419.207     -2884.3484      342.50914     -2541.8392     -2540.9688    
   3103000   2990.3901      3042.026       12419.207     -2874.5558      333.58252     -2540.9733     -2517.3931    
   3104000   3092.9501      397.53802      12419.207     -2881.5747      345.02324     -2536.5515     -2533.47      
   3105000   2940.3343     -6063.4342      12419.207     -2893.6649      327.99872     -2565.6661     -2612.6666    
   3106000   3016.0633     -1304.6563      12419.207     -2885.8125      336.4464      -2549.3661     -2559.4791    
   3107000   3167.8355      3219.7115      12419.207     -2884.4884      353.37682     -2531.1116     -2506.1542    
   3108000   3035.1526     -851.96563      12419.207     -2889.8515      338.57584     -2551.2756     -2557.8796    
   3109000   3004.4592     -4408.5119      12419.207     -2892.0401      335.15195     -2556.8881     -2591.0605    
   3110000   3103.3413      1506.4168      12419.207     -2885.5981      346.18239     -2539.4157     -2527.7388    
   3111000   3050.0027     -2498.8698      12419.207     -2892.3154      340.23239     -2552.083      -2571.4529    
   3112000   3066.8935     -1657.7347      12419.207     -2890.9605      342.11659     -2548.8439     -2561.6938    
   3113000   3018.7902      870.86671      12419.207     -2880.0149      336.75059     -2543.2643     -2536.5139    
   3114000   2956.1953     -1372.7251      12419.207     -2886.415       329.76804     -2556.647      -2567.2876    
   3115000   3029.9568     -2615.6655      12419.207     -2891.308       337.99624     -2553.3117     -2573.5869    
   3116000   2888.9202     -6162.5743      12419.207     -2891.968       322.2634      -2569.7046     -2617.4736    
   3117000   2926.007      -6418.6455      12419.207     -2895.3165      326.40049     -2568.916      -2618.6699    
   3118000   2937.7318      5976.9153      12419.207     -2871.1489      327.7084      -2543.4405     -2497.1107    
   3119000   3156.3112      3545.8248      12419.207     -2878.5651      352.09126     -2526.4738     -2498.9885    
   3120000   2953.1296     -2624.3744      12419.207     -2888.3895      329.42605     -2558.9634     -2579.3061    
   3121000   3004.2875     -3909.1937      12419.207     -2887.4157      335.1328      -2552.2829     -2582.5849    
   3122000   3021.6381     -1933.7909      12419.207     -2887.2146      337.06828     -2550.1463     -2565.136     
   3123000   3014.1058      2191.3131      12419.207     -2876.1982      336.22804     -2539.9702     -2522.9843    
   3124000   3006.5882     -347.76746      12419.207     -2886.044       335.38944     -2550.6546     -2553.3503    
   3125000   2944.5395     -519.91178      12419.207     -2888.8409      328.46781     -2560.3731     -2564.4031    
   3126000   3118.3873     -1640.6836      12419.207     -2889.7151      347.8608      -2541.8543     -2554.572     
   3127000   2999.2432     -3828.2777      12419.207     -2891.9194      334.57009     -2557.3493     -2587.0241    
   3128000   2989.2008     -4313.2165      12419.207     -2891.1294      333.44985     -2557.6796     -2591.1133    
   3129000   2868.934       579.56105      12419.207     -2884.8953      320.03391     -2564.8614     -2560.3689    
   3130000   3165.6266     -139.56062      12419.207     -2887.9883      353.13042     -2534.8578     -2535.9396    
   3131000   2958.1082      2029.4525      12419.207     -2876.4528      329.98142     -2546.4714     -2530.7402    
   3132000   3017.2947      4306.8156      12419.207     -2879.83        336.58376     -2543.2463     -2509.8622    
   3133000   2914.9829      1091.1366      12419.207     -2875.5438      325.17073     -2550.3731     -2541.9152    
   3134000   2834.1686     -557.3115       12419.207     -2878.2111      316.15577     -2562.0554     -2566.3754    
   3135000   2977.9747     -3043.8508      12419.207     -2895.1766      332.19755     -2562.9791     -2586.5734    
   3136000   2919.7003      1728.2018      12419.207     -2878.0252      325.69697     -2552.3282     -2538.9322    
   3137000   3190.1731      4441.5087      12419.207     -2877.1681      355.86861     -2521.2995     -2486.8714    
   3138000   3067.7882     -107.98897      12419.207     -2887.1931      342.21639     -2544.9767     -2545.8138    
   3139000   3065.4126      3433.5381      12419.207     -2875.362       341.95139     -2533.4106     -2506.7957    
   3140000   2989.6183      3994.6766      12419.207     -2871.0266      333.49642     -2537.5302     -2506.5656    
   3141000   2945.9572      3578.052       12419.207     -2870.9622      328.62596     -2542.3362     -2514.6011    
   3142000   2987.6388      3218.9339      12419.207     -2883.4639      333.2756      -2550.1883     -2525.2369    
   3143000   3197.2805      334.71471      12419.207     -2886.016       356.66145     -2529.3546     -2526.76      
   3144000   3027.431      -5765.1762      12419.207     -2893.2145      337.71449     -2555.5        -2600.1885    
   3145000   2992.1446      2652.1208      12419.207     -2874.9467      333.77823     -2541.1684     -2520.6106    
   3146000   3074.5192     -3348.4733      12419.207     -2894.2608      342.96724     -2551.2935     -2577.2491    
   3147000   3083.6386      203.94688      12419.207     -2879.5396      343.98453     -2535.555      -2533.9742    
   3148000   3018.2599      2758.4165      12419.207     -2876.9187      336.69144     -2540.2273     -2518.8455    
   3149000   3187.3337     -2277.682       12419.207     -2890.114       355.55187     -2534.5621     -2552.2175    
   3150000   2871.7508     -3418.1629      12419.207     -2893.4593      320.34813     -2573.1112     -2599.607     
   3151000   2935.9246      1258.0995      12419.207     -2880.8876      327.50681     -2553.3808     -2543.6287    
   3152000   2852.6419     -1964.7376      12419.207     -2885.7341      318.2165      -2567.5176     -2582.7472    
   3153000   3026.7399     -2703.8844      12419.207     -2891.1751      337.63739     -2553.5377     -2574.4968    
   3154000   3102.2263      431.13193      12419.207     -2884.2014      346.05801     -2538.1434     -2534.8015    
   3155000   3088.4754      1110.9103      12419.207     -2886.1829      344.52408     -2541.6588     -2533.0477    
   3156000   2818.3161     -3566.2552      12419.207     -2887.5288      314.3874      -2573.1414     -2600.7851    
